"Index","Date","MSFT.Open","MSFT.High","MSFT.Low","MSFT.Close","MSFT.Volume","MSFT.Adjusted"
297,2022-11-01,234.600006103516,235.740005493164,227.330001831055,228.169998168945,30592300,225.986785888672
298,2022-11-02,229.460006713867,231.300003051758,220.039993286133,220.100006103516,38407000,217.994018554688
299,2022-11-03,220.089996337891,220.410003662109,213.979995727539,214.25,36633900,212.199966430664
300,2022-11-04,217.550003051758,221.589996337891,213.429992675781,221.389999389648,36789100,219.271667480469
301,2022-11-07,221.990005493164,228.410003662109,221.279998779297,227.869995117188,33498000,225.689651489258
302,2022-11-08,228.699996948242,231.649993896484,225.839996337891,228.869995117188,28192500,226.680084228516
303,2022-11-09,227.369995117188,228.630004882812,224.330001831055,224.509994506836,27852900,222.36181640625
304,2022-11-10,235.429992675781,243.330001831055,235,242.979995727539,46268000,240.655075073242
305,2022-11-11,242.990005493164,247.990005493164,241.929992675781,247.110000610352,34620200,244.745574951172
306,2022-11-14,241.990005493164,243.910003662109,239.210006713867,241.550003051758,31123300,239.23876953125
307,2022-11-15,245.660003662109,247,240.029998779297,241.970001220703,31390100,239.654754638672
308,2022-11-16,242.789993286133,243.800003051758,240.419998168945,241.729995727539,24093300,240.091751098633
309,2022-11-17,237.779998779297,243.25,237.630004882812,241.679992675781,23123500,240.042083740234
310,2022-11-18,243.509994506836,243.740005493164,239.029998779297,241.220001220703,27613500,239.585205078125
311,2022-11-21,241.429992675781,244.669998168945,241.190002441406,242.050003051758,26394700,240.409591674805
312,2022-11-22,243.589996337891,245.309997558594,240.710006713867,245.029998779297,19665700,243.369384765625
313,2022-11-23,245.110000610352,248.279998779297,244.270004272461,247.580001831055,19508500,245.902130126953
314,2022-11-25,247.309997558594,248.699996948242,246.729995727539,247.490005493164,9200800,245.812728881836
315,2022-11-28,246.080001831055,246.649993896484,240.800003051758,241.759994506836,24778200,240.121551513672
316,2022-11-29,241.399993896484,242.789993286133,238.210006713867,240.330001831055,17956300,238.701248168945
317,2022-11-30,240.570007324219,255.330001831055,239.860000610352,255.139999389648,47594200,253.410873413086
318,2022-12-01,253.869995117188,256.119995117188,250.919998168945,254.690002441406,26041500,252.963912963867
319,2022-12-02,249.820007324219,256.059997558594,249.690002441406,255.020004272461,21528500,253.291702270508
320,2022-12-05,252.009994506836,253.820007324219,248.059997558594,250.199996948242,23435300,248.504348754883
321,2022-12-06,250.820007324219,251.860000610352,243.779998779297,245.119995117188,22463700,243.458770751953
322,2022-12-07,244.830001831055,246.160003662109,242.210006713867,244.369995117188,20481500,242.7138671875
323,2022-12-08,244.839996337891,248.740005493164,243.059997558594,247.399993896484,22611800,245.72331237793
324,2022-12-09,244.699996948242,248.309997558594,244.160003662109,245.419998168945,20609700,243.756744384766
325,2022-12-12,247.449996948242,252.539993286133,247.169998168945,252.509994506836,30665100,250.798690795898
326,2022-12-13,261.690002441406,263.920013427734,253.070007324219,256.920013427734,42196900,255.178817749023
327,2022-12-14,257.130004882812,262.589996337891,254.309997558594,257.220001220703,35410900,255.476776123047
328,2022-12-15,253.720001220703,254.199996948242,247.339996337891,249.009994506836,35560400,247.322402954102
329,2022-12-16,248.550003051758,249.839996337891,243.509994506836,244.690002441406,86102000,243.031707763672
330,2022-12-19,244.860000610352,245.210006713867,238.710006713867,240.449996948242,29696400,238.820434570312
331,2022-12-20,239.399993896484,242.910003662109,238.419998168945,241.800003051758,25150800,240.161285400391
332,2022-12-21,241.690002441406,245.619995117188,240.110000610352,244.429992675781,23690600,242.773452758789
333,2022-12-22,241.259994506836,241.990005493164,233.869995117188,238.190002441406,28651700,236.575744628906
334,2022-12-23,236.110000610352,238.869995117188,233.940002441406,238.729995727539,21207000,237.112075805664
335,2022-12-27,238.699996948242,238.929992675781,235.830001831055,236.960006713867,16688600,235.354095458984
336,2022-12-28,236.889999389648,239.720001220703,234.169998168945,234.529998779297,17457100,232.940551757812
337,2022-12-29,235.649993896484,241.919998168945,235.649993896484,241.009994506836,19770700,239.37663269043
338,2022-12-30,238.210006713867,239.960006713867,236.660003662109,239.820007324219,21938500,238.194717407227
339,2023-01-03,243.080001831055,245.75,237.399993896484,239.580001831055,25740000,237.956329345703
340,2023-01-04,232.279998779297,232.869995117188,225.960006713867,229.100006103516,50623400,227.547348022461
341,2023-01-05,227.199996948242,227.550003051758,221.759994506836,222.309997558594,39585600,220.803359985352
342,2023-01-06,223,225.759994506836,219.350006103516,224.929992675781,43613600,223.405609130859
343,2023-01-09,226.449996948242,231.240005493164,226.410003662109,227.119995117188,27369800,225.580749511719
344,2023-01-10,227.759994506836,231.309997558594,227.330001831055,228.850006103516,27033900,227.299041748047
345,2023-01-11,231.289993286133,235.949996948242,231.110000610352,235.770004272461,28669300,234.172149658203
346,2023-01-12,235.259994506836,239.899993896484,233.559997558594,238.509994506836,27269500,236.893569946289
347,2023-01-13,237,239.369995117188,234.919998168945,239.229995727539,21333300,237.608688354492
348,2023-01-17,237.970001220703,240.910003662109,237.089996337891,240.350006103516,29831300,238.721115112305
349,2023-01-18,241.570007324219,242.380004882812,235.520004272461,235.809997558594,30028700,234.211868286133
350,2023-01-19,233.779998779297,235.520004272461,230.679992675781,231.929992675781,28623000,230.358169555664
351,2023-01-20,234.860000610352,240.740005493164,234.509994506836,240.220001220703,35389800,238.591995239258
352,2023-01-23,241.100006103516,245.169998168945,239.649993896484,242.580001831055,31934000,240.935989379883
353,2023-01-24,242.5,243.949996948242,240.440002441406,242.039993286133,40234400,240.399658203125
354,2023-01-25,234.479995727539,243.300003051758,230.899993896484,240.610000610352,66526600,238.979354858398
355,2023-01-26,243.649993896484,248.309997558594,242,248,33454500,246.319274902344
356,2023-01-27,248.990005493164,249.830001831055,246.830001831055,248.160003662109,26498900,246.478179931641
357,2023-01-30,244.509994506836,245.600006103516,242.199996948242,242.710006713867,25867400,241.065124511719
358,2023-01-31,243.449996948242,247.949996948242,242.949996948242,247.809997558594,26541100,246.130554199219
359,2023-02-01,248,255.179992675781,245.470001220703,252.75,31259900,251.037078857422
360,2023-02-02,258.820007324219,264.690002441406,257.25,264.600006103516,39940400,262.806762695312
361,2023-02-03,259.540008544922,264.200012207031,257.100006103516,258.350006103516,29077300,256.59912109375
362,2023-02-06,257.440002441406,258.299987792969,254.779998779297,256.769989013672,22518000,255.029815673828
363,2023-02-07,260.529998779297,268.769989013672,260.079986572266,267.559997558594,50841400,265.746704101562
364,2023-02-08,273.200012207031,276.760009765625,266.209991455078,266.730010986328,54686000,264.922332763672
365,2023-02-09,273.799987792969,273.980010986328,262.799987792969,263.619995117188,42375100,261.833374023438
366,2023-02-10,261.529998779297,264.089996337891,260.660003662109,263.100006103516,25818500,261.316955566406
367,2023-02-13,267.640014648438,274.600006103516,267.149993896484,271.320007324219,44630900,269.481231689453
368,2023-02-14,272.670013427734,274.970001220703,269.279998779297,272.170013427734,37047900,270.325469970703
369,2023-02-15,268.320007324219,270.730010986328,266.179992675781,269.320007324219,28922400,268.164794921875
370,2023-02-16,264.019989013672,266.739990234375,261.899993896484,262.149993896484,29603600,261.025512695312
371,2023-02-17,259.390014648438,260.089996337891,256,258.059997558594,30000100,256.953063964844
372,2023-02-21,254.479995727539,255.490005493164,251.589996337891,252.669998168945,28397400,251.586181640625
373,2023-02-22,254.089996337891,254.339996337891,250.339996337891,251.509994506836,22491100,250.431167602539
374,2023-02-23,255.559997558594,256.839996337891,250.479995727539,254.770004272461,29219100,253.677185058594
375,2023-02-24,249.960006713867,251,248.100006103516,249.220001220703,24990900,248.150985717773
376,2023-02-27,252.460006713867,252.820007324219,249.389999389648,250.160003662109,21190000,249.086959838867
377,2023-02-28,249.070007324219,251.490005493164,248.729995727539,249.419998168945,22491000,248.350128173828
378,2023-03-01,250.759994506836,250.929992675781,245.789993286133,246.270004272461,27565300,245.213653564453
379,2023-03-02,246.550003051758,251.399993896484,245.610000610352,251.110000610352,24808200,250.03288269043
380,2023-03-03,252.190002441406,255.619995117188,251.389999389648,255.289993286133,30760100,254.194931030273
381,2023-03-06,256.429992675781,260.119995117188,255.979995727539,256.869995117188,24109800,255.768173217773
382,2023-03-07,256.299987792969,257.690002441406,253.389999389648,254.149993896484,21473200,253.059829711914
383,2023-03-08,254.039993286133,254.539993286133,250.809997558594,253.699996948242,17340200,252.611770629883
384,2023-03-09,255.820007324219,259.559997558594,251.580001831055,252.320007324219,26653400,251.237701416016
385,2023-03-10,251.080001831055,252.789993286133,247.600006103516,248.589996337891,28333900,247.523681640625
386,2023-03-13,247.399993896484,257.910003662109,245.729995727539,253.919998168945,33339700,252.830825805664
387,2023-03-14,256.75,261.070007324219,255.860000610352,260.790008544922,33620300,259.67138671875
388,2023-03-15,259.980010986328,266.480010986328,259.209991455078,265.440002441406,46028000,264.301422119141
389,2023-03-16,265.209991455078,276.559997558594,263.279998779297,276.200012207031,54768800,275.015258789062
390,2023-03-17,278.260009765625,283.329986572266,276.320007324219,279.429992675781,69527400,278.231384277344
391,2023-03-20,276.980010986328,277.480010986328,269.850006103516,272.230010986328,43466600,271.062286376953
392,2023-03-21,274.880004882812,275,269.519989013672,273.779998779297,34558700,272.605621337891
393,2023-03-22,273.399993896484,281.040008544922,272.179992675781,272.290008544922,34873300,271.122039794922
394,2023-03-23,277.940002441406,281.059997558594,275.200012207031,277.660003662109,36610900,276.468994140625
395,2023-03-24,277.239990234375,280.630004882812,275.279998779297,280.570007324219,28172000,279.366516113281
396,2023-03-27,280.5,281.459991455078,275.519989013672,276.380004882812,26840200,275.194488525391
397,2023-03-28,275.790008544922,276.140014648438,272.049987792969,275.230010986328,21878600,274.049438476562
398,2023-03-29,278.959991455078,281.140014648438,278.410003662109,280.510009765625,25087000,279.306793212891
399,2023-03-30,284.230010986328,284.459991455078,281.480010986328,284.049987792969,25053400,282.831573486328
400,2023-03-31,283.730010986328,289.269989013672,283,288.299987792969,32766000,287.063323974609
401,2023-04-03,286.519989013672,288.269989013672,283.950012207031,287.230010986328,24883300,285.997955322266
402,2023-04-04,287.230010986328,290.450012207031,285.670013427734,287.179992675781,25824300,285.948150634766
403,2023-04-05,285.850006103516,287.149993896484,282.920013427734,284.339996337891,22064800,283.120330810547
404,2023-04-06,283.209991455078,292.079986572266,282.029998779297,291.600006103516,29770300,290.349182128906
405,2023-04-10,289.209991455078,289.600006103516,284.709991455078,289.390014648438,23103000,288.148681640625
406,2023-04-11,285.75,285.980010986328,281.640014648438,282.829986572266,27276600,281.616790771484
407,2023-04-12,284.790008544922,287.010009765625,281.959991455078,283.489990234375,27403400,282.273986816406
408,2023-04-13,283.589996337891,289.899993896484,283.170013427734,289.839996337891,24222700,288.596740722656
409,2023-04-14,287,288.480010986328,283.690002441406,286.140014648438,20987900,284.912658691406
410,2023-04-17,289.929992675781,291.600006103516,286.160003662109,288.799987792969,23836200,287.561218261719
411,2023-04-18,291.570007324219,291.760009765625,287.010009765625,288.369995117188,20161800,287.133056640625
412,2023-04-19,285.989990234375,289.049987792969,284.540008544922,288.450012207031,17150300,287.212738037109
413,2023-04-20,285.25,289.029998779297,285.079986572266,286.109985351562,23244400,284.882751464844
414,2023-04-21,285.010009765625,286.269989013672,283.059997558594,285.760009765625,21676400,284.534271240234
415,2023-04-24,282.089996337891,284.950012207031,278.720001220703,281.769989013672,26611000,280.561340332031
416,2023-04-25,279.510009765625,281.600006103516,275.369995117188,275.420013427734,45772200,274.238616943359
417,2023-04-26,296.700012207031,299.570007324219,292.730010986328,295.369995117188,64599200,294.10302734375
418,2023-04-27,295.970001220703,305.200012207031,295.25,304.829986572266,46462600,303.5224609375
419,2023-04-28,304.010009765625,308.929992675781,303.309997558594,307.260009765625,36446700,305.942047119141
420,2023-05-01,306.970001220703,308.600006103516,305.149993896484,305.559997558594,21294100,304.249328613281
421,2023-05-02,307.760009765625,309.179992675781,303.910003662109,305.410003662109,26404400,304.099945068359
422,2023-05-03,306.619995117188,308.609985351562,304.089996337891,304.399993896484,22360800,303.094299316406
423,2023-05-04,306.239990234375,307.760009765625,303.399993896484,305.410003662109,22519900,304.099945068359
424,2023-05-05,305.720001220703,311.970001220703,304.269989013672,310.649993896484,28181200,309.317474365234
425,2023-05-08,310.130004882812,310.200012207031,306.089996337891,308.649993896484,21318600,307.326080322266
426,2023-05-09,308,310.040008544922,306.309997558594,307,21340800,305.683166503906
427,2023-05-10,308.619995117188,313,307.670013427734,312.309997558594,30078000,310.970367431641
428,2023-05-11,310.100006103516,311.119995117188,306.260009765625,310.109985351562,31680200,308.77978515625
429,2023-05-12,310.549987792969,310.649993896484,306.600006103516,308.970001220703,19758100,307.644714355469
430,2023-05-15,309.100006103516,309.899993896484,307.589996337891,309.459991455078,16336500,308.132598876953
431,2023-05-16,309.829986572266,313.709991455078,309.829986572266,311.739990234375,26730300,310.402801513672
432,2023-05-17,312.290008544922,314.429992675781,310.739990234375,314,24315000,313.336608886719
433,2023-05-18,314.529998779297,319.040008544922,313.720001220703,318.519989013672,27276000,317.847045898438
434,2023-05-19,316.739990234375,318.75,316.369995117188,318.339996337891,27529500,317.667419433594
435,2023-05-22,318.600006103516,322.589996337891,318.010009765625,321.179992675781,24115700,320.501434326172
436,2023-05-23,320.029998779297,322.720001220703,315.25,315.260009765625,30797200,314.593933105469
437,2023-05-24,314.730010986328,316.5,312.609985351562,313.850006103516,23384900,313.186920166016
438,2023-05-25,323.239990234375,326.899993896484,320,325.920013427734,43301700,325.231414794922
439,2023-05-26,324.019989013672,333.399993896484,323.880004882812,332.890014648438,36630600,332.186706542969
440,2023-05-30,335.230010986328,335.739990234375,330.519989013672,331.209991455078,29503100,330.510223388672
441,2023-05-31,332.290008544922,335.940002441406,327.329986572266,328.390014648438,45950600,327.696197509766
442,2023-06-01,325.929992675781,333.529998779297,324.720001220703,332.579986572266,26773900,331.877319335938
443,2023-06-02,334.25,337.5,332.549987792969,335.399993896484,25864000,334.691375732422
444,2023-06-05,335.220001220703,338.559997558594,334.660003662109,335.940002441406,21307100,335.230255126953
445,2023-06-06,335.329986572266,335.369995117188,332.170013427734,333.679992675781,20396200,332.975006103516
446,2023-06-07,331.649993896484,334.489990234375,322.5,323.380004882812,40717100,322.69677734375
447,2023-06-08,323.940002441406,326.640014648438,323.350006103516,325.260009765625,23277700,324.572814941406
448,2023-06-09,324.989990234375,329.989990234375,324.410003662109,326.790008544922,22514900,326.099578857422
449,2023-06-12,328.579986572266,332.100006103516,325.160003662109,331.850006103516,24260300,331.148895263672
450,2023-06-13,334.470001220703,336.980010986328,330.390014648438,334.290008544922,22951300,333.583740234375
451,2023-06-14,334.339996337891,339.040008544922,332.809997558594,337.339996337891,26003800,336.627288818359
452,2023-06-15,337.480010986328,349.839996337891,337.200012207031,348.100006103516,38899100,347.364562988281
453,2023-06-16,351.320007324219,351.470001220703,341.950012207031,342.329986572266,46533600,341.606719970703
454,2023-06-20,339.309997558594,342.079986572266,335.859985351562,338.049987792969,26375400,337.335784912109
455,2023-06-21,336.369995117188,337.730010986328,332.070007324219,333.559997558594,25117800,332.855255126953
456,2023-06-22,334.119995117188,340.119995117188,333.339996337891,339.709991455078,23556800,338.992279052734
457,2023-06-23,334.359985351562,337.959991455078,333.450012207031,335.019989013672,23084700,334.312164306641
458,2023-06-26,333.720001220703,336.109985351562,328.489990234375,328.600006103516,21520600,327.90576171875
459,2023-06-27,331.859985351562,336.149993896484,329.299987792969,334.570007324219,24354100,333.863159179688
460,2023-06-28,334.660003662109,337.980010986328,333.809997558594,335.850006103516,20259500,335.140441894531
461,2023-06-29,334.709991455078,336.109985351562,332.619995117188,335.049987792969,16997000,334.342102050781
462,2023-06-30,337.75,342.730010986328,337.200012207031,340.540008544922,26823800,339.820526123047
463,2023-07-03,339.190002441406,340.899993896484,336.570007324219,337.989990234375,12508700,337.275909423828
464,2023-07-05,335.089996337891,341.649993896484,334.730010986328,338.149993896484,18172400,337.435577392578
465,2023-07-06,337.299987792969,342.989990234375,335.5,341.269989013672,28161200,340.548980712891
466,2023-07-07,339.320007324219,341.790008544922,337,337.220001220703,21185300,336.507537841797
467,2023-07-10,334.600006103516,335.230010986328,327.589996337891,331.829986572266,32791400,331.12890625
468,2023-07-11,331.059997558594,332.859985351562,327,332.470001220703,26698200,331.767578125
469,2023-07-12,336.600006103516,341.649993896484,335.670013427734,337.200012207031,29995300,336.487579345703
470,2023-07-13,339.559997558594,343.739990234375,339.019989013672,342.660003662109,20567200,341.93603515625
471,2023-07-14,347.589996337891,351.429992675781,344.309997558594,345.239990234375,28302200,344.510589599609
472,2023-07-17,345.679992675781,346.989990234375,342.200012207031,345.730010986328,20363900,344.999572753906
473,2023-07-18,345.829986572266,366.779998779297,342.170013427734,359.489990234375,64872700,358.73046875
474,2023-07-19,361.75,362.459991455078,352.440002441406,355.079986572266,39732900,354.329803466797
475,2023-07-20,353.570007324219,357.970001220703,345.369995117188,346.869995117188,33778400,346.137145996094
476,2023-07-21,349.149993896484,350.299987792969,339.829986572266,343.769989013672,69368900,343.043701171875
477,2023-07-24,345.850006103516,346.920013427734,342.309997558594,345.109985351562,26678100,344.380859375
478,2023-07-25,347.109985351562,351.890014648438,345.070007324219,350.980010986328,41637700,350.238464355469
479,2023-07-26,341.440002441406,344.670013427734,333.109985351562,337.769989013672,58383700,337.056365966797
480,2023-07-27,340.480010986328,341.329986572266,329.049987792969,330.720001220703,39635300,330.021270751953
481,2023-07-28,333.670013427734,340.010009765625,333.170013427734,338.369995117188,28484900,337.655090332031
482,2023-07-31,336.920013427734,337.700012207031,333.359985351562,335.920013427734,25446000,335.210296630859
483,2023-08-01,335.190002441406,338.540008544922,333.700012207031,336.339996337891,18311900,335.62939453125
484,2023-08-02,333.630004882812,333.630004882812,326.359985351562,327.5,27761300,326.808074951172
485,2023-08-03,326,329.880004882812,325.950012207031,326.660003662109,18253700,325.969848632812
486,2023-08-04,331.880004882812,335.140014648438,327.239990234375,327.779998779297,23727700,327.087493896484
487,2023-08-07,328.369995117188,331.109985351562,327.519989013672,330.109985351562,17741500,329.412536621094
488,2023-08-08,326.959991455078,328.75,323,326.049987792969,22327600,325.361114501953
489,2023-08-09,326.470001220703,327.109985351562,321.049987792969,322.230010986328,22373300,321.549224853516
490,2023-08-10,326.019989013672,328.260009765625,321.179992675781,322.929992675781,20113700,322.247711181641
491,2023-08-11,320.260009765625,322.410003662109,319.209991455078,321.010009765625,24342600,320.331787109375
492,2023-08-14,321.390014648438,324.059997558594,320.079986572266,324.040008544922,18836100,323.355407714844
493,2023-08-15,323,325.089996337891,320.899993896484,321.859985351562,16966300,321.179962158203
494,2023-08-16,320.799987792969,324.420013427734,319.799987792969,320.399993896484,20698900,320.399993896484
495,2023-08-17,320.540008544922,321.869995117188,316.209991455078,316.880004882812,21257200,316.880004882812
496,2023-08-18,314.489990234375,318.380004882812,311.549987792969,316.480010986328,24744800,316.480010986328
497,2023-08-21,317.929992675781,322.769989013672,317.040008544922,321.880004882812,24040000,321.880004882812
498,2023-08-22,325.5,326.079986572266,321.459991455078,322.459991455078,16102000,322.459991455078
499,2023-08-23,323.820007324219,329.200012207031,323.459991455078,327,21166400,327
500,2023-08-24,332.850006103516,332.980010986328,319.959991455078,319.970001220703,23281400,319.970001220703
501,2023-08-25,321.470001220703,325.359985351562,318.799987792969,322.980010986328,21671400,322.980010986328
